0,-28,20,72,44,24,28,80,28,-24,-12,-84,-56,-8,28,-64,92,-36,-56,-104,-24,0,0,0,0,0,0,0,0

0,84,68,-12,-44,56,64,-28,8,24,8,-20,-116,64,88,0,-32,64,-16,12,8,68,-40,-16,116

0,8,-100,40,-8,40,-440,-164,36,16,204,-108,56,12,-96,116,-20,44,-184,188,-64,28,-32,60

0,-24,88,76,-64,64,84,4,-636,272,436,60,-1304,-52,-28,-4,-44,40,48,32,92,84,-24,124,-64

0,32,40,16,72,52,-12,32,52,64,660,80,156,-8,484,16,36,32,0,36,-4,-8,272

0,-40,-4,16,88,164,48,32,-68,80,-40,-12,36,88,56,-28,56,-24,-72,-32,8,-68,-56,-64,92,0

1,32,256,4,56,32,-60,304,-676,-580,388,1764,-1344,-600,4,292,-284,316,336,72,40,168,428,244,80

1,-860,-176,892,-8,-92,456,-492,488,368,184,-64,124,72,176,284,-300,192,220,216,-164,-12,-132,12

1,100,56,96,24,56,152,668,-12,116,272,160,152,-292,528,124,-128,-900,-744,-108,436,-680,44,-480,-324,320

1,72,124,-20,156,-32,156,-28,9584,-72,252,28,-204,84,-324,-856,440,252,280,216,252,-364,-252,-5284,-1612

1,44,-104,-40,76,32,-80,12,152,-440,72,64,-104,108,-64,-560,-1520,-604,80,124,-48,-104

1,-16,12,80,-40,-12,60,32,16,20,64,-68,136,-368,-176,-460,332,208,-336,416,-4,76,320,172,-176,80,188,44

1,72,108,4,24,108,64,48,-20,-8,36,-48,-84,20,220,-484,144,92,80,-208,4,-60,252,-272,-712,-120

2,-216,636,108,248,244,1236,1388,-620,-136,-244,0,1056,1612,1872,1788,1472,1720,984,508,540,184,144,-28,-648
2,96,-68,-8,-140,-224,-348,328,488,-292,-988,552,1192,176,-1608,-520,-316,-608,-320,-840,-732,-1320
2,132,-888,824,-116,-72,520,220,-184,160,712,968,-128,1680,828,1036,580,-100,1212,1084,-1624,-808,-368,108,-1116
2,-44,60,-220,52,-92,28,-12,-112,-44,-4,296,908,-244,-1064,68,-872,-620,-1020,-1688,-1420,-1688,-1840
